frame,person_id,closest_person_id,distance,threshold,violation
203,22,10,166.0,150,No
203,23,31,19.3,150,Yes
203,24,12,191.0,150,No
203,25,29,57.1,150,Yes
203,26,17,64.4,150,Yes
203,27,3,304.9,150,No
203,28,17,150.3,150,No
203,29,25,57.1,150,Yes
203,30,18,199.1,150,No
203,31,32,19.1,150,Yes
203,32,31,19.1,150,Yes
204,0,4,238.9,150,No
204,1,14,163.0,150,No
204,2,31,211.3,150,No
204,3,23,324.9,150,No
204,4,2,216.2,150,No
204,5,17,137.3,150,Yes
204,6,20,153.2,150,No
204,7,21,181.7,150,No
204,8,12,137.0,150,Yes
204,9,31,264.9,150,No
204,10,12,153.4,150,No
204,11,25,167.0,150,No
204,12,8,137.0,150,Yes
204,13,6,333.5,150,No
204,14,1,163.0,150,No
204,15,29,62.8,150,Yes
204,16,22,48.8,150,Yes
204,17,5,137.3,150,Yes
204,18,16,55.2,150,Yes
204,19,20,45.0,150,Yes
204,20,19,45.0,150,Yes
204,21,7,181.7,150,No
204,22,31,13.0,150,Yes
204,23,4,303.6,150,No
204,24,8,188.0,150,No
204,25,11,167.0,150,No
204,26,27,57.1,150,Yes
204,27,26,57.1,150,Yes
204,28,15,147.5,150,Yes
204,29,15,62.8,150,Yes
204,30,19,199.9,150,No
204,31,22,13.0,150,Yes
204,32,29,95.3,150,Yes
205,0,3,239.3,150,No
205,1,16,167.1,150,No
205,2,31,210.7,150,No
205,3,2,216.2,150,No
205,4,22,322.9,150,No
205,5,20,152.2,150,No
205,6,10,147.8,150,Yes
205,7,14,140.9,150,Yes
205,8,10,139.2,150,Yes
205,9,25,166.0,150,No
205,10,8,139.2,150,Yes
205,11,31,263.2,150,No
205,12,21,180.9,150,No
205,13,29,62.0,150,Yes
205,14,7,140.9,150,Yes
205,15,24,48.3,150,Yes
205,16,1,167.1,150,No
205,17,5,334.8,150,No
205,18,15,55.2,150,Yes
205,19,20,44.1,150,Yes
205,20,19,44.1,150,Yes
205,21,12,180.9,150,No
205,22,3,304.9,150,No
205,23,8,189.1,150,No
205,24,31,13.9,150,Yes
205,25,9,166.0,150,No
205,26,13,147.0,150,Yes
205,27,28,57.1,150,Yes
205,28,27,57.1,150,Yes
205,29,13,62.0,150,Yes
205,30,19,198.9,150,No
205,31,24,13.9,150,Yes
205,32,29,94.2,150,Yes
206,0,4,236.2,150,No
206,1,15,169.9,150,No
206,2,23,322.6,150,No
206,3,20,151.8,150,No
206,4,6,218.5,150,No
206,5,13,146.3,150,Yes
206,6,27,212.1,150,No
206,7,14,140.8,150,Yes
206,8,14,145.4,150,Yes
206,9,25,167.6,150,No
206,10,22,178.9,150,No
206,11,27,260.1,150,No
206,12,3,336.7,150,No
206,13,5,146.3,150,Yes
206,14,7,140.8,150,Yes
206,15,1,169.9,150,No
206,16,32,30.5,150,Yes
206,17,20,45.1,150,Yes
206,18,28,63.6,150,Yes
206,19,16,54.2,150,Yes
206,20,17,45.1,150,Yes
206,21,7,188.1,150,No
206,22,10,178.9,150,No
206,23,4,305.5,150,No
206,24,18,144.8,150,Yes
206,25,9,167.6,150,No
206,26,29,56.1,150,Yes
206,27,31,15.8,150,Yes
206,28,18,63.6,150,Yes
206,29,26,56.1,150,Yes
206,30,17,199.7,150,No
206,31,27,15.8,150,Yes
206,32,31,20.0,150,Yes
207,0,15,170.0,150,No
207,1,3,236.8,150,No
207,2,19,154.6,150,No
207,3,5,217.5,150,No
207,4,11,153.5,150,No
207,5,26,213.7,150,No
207,6,26,258.4,150,No
207,7,21,177.5,150,No
207,8,14,140.1,150,Yes
207,9,14,142.0,150,Yes
207,10,28,324.8,150,No
207,11,4,153.5,150,No
207,12,22,166.4,150,No
207,13,19,46.0,150,Yes
207,14,8,140.1,150,Yes
207,15,0,170.0,150,No
207,16,2,342.8,150,No
207,17,32,12.5,150,Yes
207,18,17,54.6,150,Yes
207,19,13,46.0,150,Yes
207,20,29,64.8,150,Yes
207,21,7,177.5,150,No
207,22,12,166.4,150,No
207,23,8,188.0,150,No
207,24,30,55.0,150,Yes
207,25,20,139.2,150,Yes
207,26,31,16.8,150,Yes
207,27,13,202.5,150,No
207,28,3,305.5,150,No
207,29,20,64.8,150,Yes
207,30,24,55.0,150,Yes
207,31,26,16.8,150,Yes
207,32,17,12.5,150,Yes
208,0,20,172.2,150,No
208,1,0,234.1,150,No
208,2,8,206.5,150,No
208,3,5,174.4,150,No
208,4,19,360.6,150,No
208,5,3,174.4,150,No
208,6,7,342.6,150,No
208,7,16,161.4,150,No
208,8,2,206.5,150,No
208,9,11,134.7,150,Yes
208,10,9,259.0,150,No
208,11,13,134.1,150,Yes
208,12,21,168.4,150,No
208,13,11,134.1,150,Yes
208,14,22,175.3,150,No
208,15,16,46.1,150,Yes
208,16,15,46.1,150,Yes
208,17,27,64.2,150,Yes
208,18,29,49.7,150,Yes
208,19,18,54.6,150,Yes
208,20,0,172.2,150,No
208,21,12,168.4,150,No
208,22,14,175.3,150,No
208,23,22,185.1,150,No
208,24,17,130.2,150,Yes
208,25,29,13.6,150,Yes
208,26,28,52.0,150,Yes
208,27,17,64.2,150,Yes
208,28,26,52.0,150,Yes
208,29,25,13.6,150,Yes
208,30,15,207.3,150,No
209,0,1,227.2,150,No
209,1,21,178.3,150,No
209,2,6,200.8,150,No
209,3,5,181.6,150,No
209,4,19,361.4,150,No
209,5,3,181.6,150,No
209,6,2,200.8,150,No
209,7,13,130.8,150,Yes
209,8,25,258.1,150,No
209,9,22,173.0,150,No
209,10,20,168.4,150,No
209,11,16,165.4,150,No
209,12,16,47.4,150,Yes
209,13,7,130.8,150,Yes
209,14,11,347.0,150,No
209,15,13,131.6,150,Yes
209,16,12,47.4,150,Yes
209,17,27,63.0,150,Yes
209,18,19,53.7,150,Yes
209,19,18,53.7,150,Yes
209,20,10,168.4,150,No
209,21,29,13.0,150,Yes
209,22,9,173.0,150,No
209,23,17,129.0,150,Yes
209,24,22,183.2,150,No
209,25,18,60.9,150,Yes
209,26,28,52.0,150,Yes
209,27,17,63.0,150,Yes
209,28,26,52.0,150,Yes
209,29,21,13.0,150,Yes
209,30,9,209.5,150,No
209,31,27,92.1,150,Yes
210,0,16,181.9,150,No
210,1,0,221.7,150,No
210,2,20,361.7,150,No
210,3,9,200.6,150,No
210,4,5,185.7,150,No
210,5,4,185.7,150,No
210,6,13,126.2,150,Yes
210,7,15,166.4,150,No
210,8,7,355.9,150,No
210,9,3,200.6,150,No
210,10,24,255.4,150,No
210,11,22,164.8,150,No
210,12,21,170.0,150,No
210,13,6,126.2,150,Yes
210,14,15,47.4,150,Yes
210,15,14,47.4,150,Yes
210,16,0,181.9,150,No
210,17,13,127.1,150,Yes
210,18,27,63.0,150,Yes
210,19,30,15.5,150,Yes
210,20,19,53.9,150,Yes
210,21,12,170.0,150,No
210,22,11,164.8,150,No
210,23,18,127.1,150,Yes
210,24,31,36.2,150,Yes
210,25,21,182.3,150,No
210,26,28,53.0,150,Yes
210,27,18,63.0,150,Yes
210,28,26,53.0,150,Yes
210,29,11,170.9,150,No
210,30,19,15.5,150,Yes
210,31,30,17.2,150,Yes
210,32,27,91.2,150,Yes
211,0,15,184.3,150,No
211,1,20,360.7,150,No
211,2,7,205.2,150,No
211,3,6,191.3,150,No
211,4,0,219.9,150,No
211,5,12,124.0,150,Yes
211,6,3,191.3,150,No
211,7,2,205.2,150,No
211,8,25,255.0,150,No
211,9,13,359.8,150,No
211,10,22,168.6,150,No
211,11,21,164.6,150,No
211,12,5,124.0,150,Yes
211,13,16,168.3,150,No
211,14,27,63.6,150,Yes
211,15,0,184.3,150,No
211,16,17,46.5,150,Yes
211,17,16,46.5,150,Yes
211,18,32,21.2,150,Yes
211,19,12,124.9,150,Yes
211,20,18,55.2,150,Yes
211,21,11,164.6,150,No
211,22,10,168.6,150,No
211,23,14,123.0,150,Yes
211,24,22,181.3,150,No
211,25,31,36.5,150,Yes
211,26,28,53.0,150,Yes
211,27,14,63.6,150,Yes
211,28,26,53.0,150,Yes
211,29,11,170.1,150,No
211,30,27,91.2,150,Yes
211,31,32,14.9,150,Yes
211,32,31,14.9,150,Yes
212,0,6,204.2,150,No
212,1,15,184.8,150,No
212,2,20,361.7,150,No
212,3,1,218.7,150,No
212,4,7,194.2,150,No
212,5,11,122.1,150,Yes
212,6,0,204.2,150,No
212,7,4,194.2,150,No
212,8,12,362.7,150,No
212,9,5,255.0,150,No
212,10,21,164.6,150,No
212,11,5,122.1,150,Yes
212,12,17,169.7,150,No
212,13,22,168.1,150,No
212,14,27,59.8,150,Yes
212,15,1,184.8,150,No
212,16,11,123.0,150,Yes
212,17,19,45.5,150,Yes
212,18,30,14.3,150,Yes
212,19,17,45.5,150,Yes
212,20,18,54.8,150,Yes
212,21,10,164.6,150,No
212,22,13,168.1,150,No
212,23,14,121.3,150,Yes
212,24,28,53.0,150,Yes
212,25,30,47.9,150,Yes
212,26,22,179.2,150,No
212,27,14,59.8,150,Yes
212,28,24,53.0,150,Yes
212,29,27,91.4,150,Yes
212,30,18,14.3,150,Yes
213,0,12,183.7,150,No
213,1,18,200.4,150,No
213,2,15,364.7,150,No
213,3,0,215.1,150,No
213,4,6,200.2,150,No
213,5,11,370.6,150,No
213,6,4,200.2,150,No
213,7,8,253.7,150,No
213,8,10,120.6,150,Yes
213,9,16,165.2,150,No
213,10,8,120.6,150,Yes
213,11,20,171.2,150,No
213,12,0,183.7,150,No
213,13,22,165.0,150,No
213,14,27,59.0,150,Yes
213,15,17,55.7,150,Yes
213,16,9,165.2,150,No
213,17,30,51.0,150,Yes
213,18,1,200.4,150,No
213,19,10,123.7,150,Yes
213,20,21,47.9,150,Yes
213,21,20,47.9,150,Yes
213,22,13,165.0,150,No
213,23,14,116.7,150,Yes
213,24,30,12.1,150,Yes
213,25,26,53.0,150,Yes
213,26,25,53.0,150,Yes
213,27,14,59.0,150,Yes
213,28,22,177.9,150,No
213,29,27,91.3,150,Yes
213,30,24,12.1,150,Yes
214,0,9,186.6,150,No
214,1,12,201.9,150,No
214,2,17,366.4,150,No
214,3,6,202.8,150,No
214,4,0,212.8,150,No
214,5,8,252.2,150,No
214,6,3,202.8,150,No
214,7,20,171.0,150,No
214,8,11,122.3,150,Yes
214,9,0,186.6,150,No
214,10,18,166.2,150,No
214,11,8,122.3,150,Yes
214,12,1,201.9,150,No
214,13,7,373.3,150,No
214,14,17,54.1,150,Yes
214,15,11,125.6,150,Yes
214,16,21,164.5,150,No
214,17,14,54.1,150,Yes
214,18,10,166.2,150,No
214,19,29,57.4,150,Yes
214,20,22,49.8,150,Yes
214,21,16,164.5,150,No
214,22,20,49.8,150,Yes
214,23,10,168.1,150,No
214,24,19,115.1,150,Yes
214,25,14,57.3,150,Yes
214,26,27,55.0,150,Yes
214,27,26,55.0,150,Yes
214,28,29,89.3,150,Yes
214,29,19,57.4,150,Yes
214,30,21,176.4,150,No
215,0,14,366.5,150,No
215,1,13,185.4,150,No
215,2,16,200.9,150,No
215,3,7,204.8,150,No
215,4,1,210.6,150,No
215,5,6,251.8,150,No
215,6,10,122.0,150,Yes
215,7,3,204.8,150,No
215,8,17,169.1,150,No
215,9,19,166.2,150,No
215,10,6,122.0,150,Yes
215,11,24,54.1,150,Yes
215,12,10,127.5,150,Yes
215,13,1,185.4,150,No
215,14,11,54.4,150,Yes
215,15,29,55.2,150,Yes
215,16,2,200.9,150,No
215,17,21,50.5,150,Yes
215,18,20,162.1,150,No
215,19,9,166.2,150,No
215,20,18,162.1,150,No
215,21,17,50.5,150,Yes
215,22,9,168.1,150,No
215,23,15,111.6,150,Yes
215,24,11,54.1,150,Yes
215,25,20,172.7,150,No
215,26,27,55.0,150,Yes
215,27,26,55.0,150,Yes
215,28,8,378.4,150,No
215,29,15,55.2,150,Yes
215,30,29,90.3,150,Yes
216,0,13,365.3,150,No
216,1,16,180.9,150,No
216,2,1,207.5,150,No
216,3,7,204.8,150,No
216,4,9,206.9,150,No
216,5,6,246.1,150,No
216,6,12,121.3,150,Yes
216,7,3,204.8,150,No
216,8,15,168.3,150,No
216,9,4,206.9,150,No
216,10,21,165.9,150,No
216,11,23,52.0,150,Yes
216,12,6,121.3,150,Yes
216,13,11,54.1,150,Yes
216,14,12,129.7,150,Yes
216,15,20,51.2,150,Yes
216,16,1,180.9,150,No
216,17,30,53.1,150,Yes
216,18,19,161.1,150,No
216,19,18,161.1,150,No
216,20,15,51.2,150,Yes
216,21,10,165.9,150,No
216,22,10,169.1,150,No
216,23,11,52.0,150,Yes
216,24,19,171.4,150,No
216,25,27,55.0,150,Yes
216,26,8,381.5,150,No
216,27,25,55.0,150,Yes
216,28,30,89.3,150,Yes
216,29,17,108.0,150,Yes
216,30,17,53.1,150,Yes
217,0,18,181.9,150,No
217,1,0,200.5,150,No
217,2,15,364.1,150,No
217,3,12,205.8,150,No
217,4,6,210.0,150,No
217,5,10,121.4,150,Yes
217,6,4,210.0,150,No
217,7,24,51.6,150,Yes
217,8,10,130.6,150,Yes
217,9,21,166.6,150,No
217,10,5,121.4,150,Yes
217,11,16,168.1,150,No
217,12,3,205.8,150,No
217,13,5,241.6,150,No
217,14,11,383.5,150,No
217,15,7,53.8,150,Yes
217,16,22,53.2,150,Yes
217,17,30,51.0,150,Yes
217,18,0,181.9,150,No
217,19,9,168.8,150,No
217,20,23,158.4,150,No
217,21,9,166.6,150,No
217,22,16,53.2,150,Yes
217,23,20,158.4,150,No
217,24,7,51.6,150,Yes
217,25,20,169.2,150,No
217,26,17,105.8,150,Yes
217,27,28,56.0,150,Yes
217,28,27,56.0,150,Yes
217,29,30,90.2,150,Yes
217,30,17,51.0,150,Yes
217,31,22,218.8,150,No
218,0,19,185.8,150,No
218,1,0,187.0,150,No
218,2,4,205.8,150,No
218,3,16,363.2,150,No
218,4,2,205.8,150,No
218,5,10,386.6,150,No
218,6,8,120.5,150,Yes
218,7,11,208.6,150,No
218,8,6,120.5,150,Yes
218,9,7,228.5,150,No
218,10,15,167.5,150,No
218,11,8,133.1,150,Yes
218,12,6,231.7,150,No
218,13,17,166.6,150,No
218,14,16,53.2,150,Yes
218,15,21,55.0,150,Yes
218,16,14,53.2,150,Yes
218,17,13,166.6,150,No
218,18,17,168.6,150,No
218,19,0,185.8,150,No
218,20,30,52.3,150,Yes
218,21,15,55.0,150,Yes
218,22,23,154.3,150,No
218,23,22,154.3,150,No
218,24,22,167.1,150,No
218,25,26,57.1,150,Yes
218,26,25,57.1,150,Yes
218,27,14,54.4,150,Yes
218,28,30,89.0,150,Yes
218,29,20,103.5,150,Yes
218,30,20,52.3,150,Yes
218,31,21,219.5,150,No
219,0,1,185.4,150,No
219,1,0,185.4,150,No
219,2,18,367.6,150,No
219,3,4,206.7,150,No
219,4,3,206.7,150,No
219,5,6,120.1,150,Yes
219,6,5,120.1,150,Yes
219,7,15,232.4,150,No
219,8,11,206.4,150,No
219,9,10,386.9,150,No
219,10,16,166.5,150,No
219,11,6,135.7,150,Yes
219,12,14,166.0,150,No
219,13,18,52.2,150,Yes
219,14,12,166.0,150,No
219,15,0,188.5,150,No
219,16,20,52.0,150,Yes
219,17,5,228.1,150,No
219,18,13,52.2,150,Yes
219,19,22,152.1,150,No
219,20,16,52.0,150,Yes
219,21,30,53.0,150,Yes
219,22,19,152.1,150,No
219,23,14,169.1,150,No
219,24,27,57.2,150,Yes
219,25,22,167.3,150,No
219,26,13,52.2,150,Yes
219,27,24,57.2,150,Yes
219,28,21,101.4,150,Yes
219,29,30,89.0,150,Yes
219,30,21,53.0,150,Yes
219,31,20,219.7,150,No
220,0,1,185.5,150,No
220,1,0,185.5,150,No
220,2,3,373.8,150,No
220,3,4,207.8,150,No
220,4,3,207.8,150,No
220,5,8,119.1,150,Yes
220,6,9,232.9,150,No
220,7,11,203.9,150,No
220,8,5,119.1,150,Yes
220,9,0,185.5,150,No
220,10,15,165.3,150,No
220,11,8,131.9,150,Yes
220,12,26,51.6,150,Yes
220,13,21,149.8,150,Yes
220,14,16,50.0,150,Yes
220,15,10,165.3,150,No
220,16,14,50.0,150,Yes
220,17,14,165.7,150,No
220,18,12,53.5,150,Yes
220,19,5,228.2,150,No
220,20,31,54.5,150,Yes
220,21,13,149.8,150,Yes
220,22,17,390.3,150,No
220,23,15,166.7,150,No
220,24,27,55.1,150,Yes
220,25,21,166.3,150,No
220,26,12,51.6,150,Yes
220,27,24,55.1,150,Yes
220,28,20,98.6,150,Yes
220,29,31,89.0,150,Yes
220,30,16,220.7,150,No
220,31,20,54.5,150,Yes
221,0,1,185.3,150,No
221,1,0,185.3,150,No
221,2,3,203.9,150,No
221,3,2,203.9,150,No
221,4,7,120.3,150,Yes
221,5,2,371.0,150,No
221,6,8,232.4,150,No
221,7,4,120.3,150,Yes
221,8,0,189.4,150,No
221,9,11,203.9,150,No
221,10,12,169.9,150,No
221,11,7,127.8,150,Yes
221,12,17,50.0,150,Yes
221,13,14,166.1,150,No
221,14,13,166.1,150,No
221,15,4,222.8,150,No
221,16,21,148.1,150,Yes
221,17,12,50.0,150,Yes
221,18,25,53.1,150,Yes
221,19,18,53.2,150,Yes
221,20,30,55.2,150,Yes
221,21,16,148.1,150,Yes
221,22,10,389.9,150,No
221,23,14,167.5,150,No
221,24,26,55.1,150,Yes
221,25,18,53.1,150,Yes
221,26,24,55.1,150,Yes
221,27,21,166.2,150,No
221,28,30,88.0,150,Yes
221,29,20,95.5,150,Yes
221,30,20,55.2,150,Yes
221,31,32,169.1,150,No
221,32,31,169.1,150,No
222,0,1,187.1,150,No
222,1,0,187.1,150,No
222,2,4,198.3,150,No
222,3,10,230.6,150,No
222,4,2,198.3,150,No
222,5,2,366.8,150,No
222,6,9,122.2,150,Yes
222,7,11,203.3,150,No
222,8,19,170.8,150,No
222,9,6,122.2,150,Yes
222,10,0,191.4,150,No
222,11,9,123.7,150,Yes
222,12,20,145.4,150,Yes
222,13,15,164.8,150,No
222,14,6,221.6,150,No
222,15,13,164.8,150,No
222,16,19,50.0,150,Yes
222,17,23,52.0,150,Yes
222,18,17,53.2,150,Yes
222,19,16,50.0,150,Yes
222,20,12,145.4,150,Yes
222,21,28,55.9,150,Yes
222,22,13,166.4,150,No
222,23,17,52.0,150,Yes
222,24,8,389.4,150,No
222,25,27,57.1,150,Yes
222,26,20,166.1,150,No
222,27,25,57.1,150,Yes
222,28,21,55.9,150,Yes
222,29,28,87.0,150,Yes
222,30,32,167.1,150,No
222,31,21,89.6,150,Yes
222,32,30,167.1,150,No
223,0,1,191.8,150,No
223,1,0,191.8,150,No
223,2,3,187.7,150,No
223,3,2,187.7,150,No
223,4,11,231.4,150,No
223,5,7,123.2,150,Yes
223,6,3,358.2,150,No
223,7,13,119.0,150,Yes
223,8,15,164.6,150,No
223,9,19,179.1,150,No
223,10,13,202.8,150,No
223,11,1,194.8,150,No
223,12,5,218.4,150,No
223,13,7,119.0,150,Yes
223,14,20,52.4,150,Yes
223,15,8,164.6,150,No
223,16,14,53.5,150,Yes
223,17,19,49.0,150,Yes
223,18,21,144.0,150,Yes
223,19,17,49.0,150,Yes
223,20,14,52.4,150,Yes
223,21,18,144.0,150,Yes
223,22,28,56.7,150,Yes
223,23,8,165.8,150,No
223,24,26,59.0,150,Yes
223,25,9,389.7,150,No
223,26,24,59.0,150,Yes
223,27,21,166.1,150,No
223,28,22,56.7,150,Yes
223,29,28,85.0,150,Yes
223,30,22,79.2,150,Yes
223,31,17,224.6,150,No
224,0,1,194.4,150,No
224,1,0,194.4,150,No
224,2,13,231.4,150,No
224,3,4,184.7,150,No
224,4,3,184.7,150,No
224,5,4,354.2,150,No
224,6,8,118.1,150,Yes
224,7,6,123.7,150,Yes
224,8,6,118.1,150,Yes
224,9,16,164.4,150,No
224,10,19,182.2,150,No
224,11,7,217.1,150,No
224,12,8,203.3,150,No
224,13,0,195.8,150,No
224,14,21,52.8,150,Yes
224,15,19,48.3,150,Yes
224,16,9,164.4,150,No
224,17,20,142.7,150,Yes
224,18,14,53.5,150,Yes
224,19,15,48.3,150,Yes
224,20,17,142.7,150,Yes
224,21,14,52.8,150,Yes
224,22,29,54.0,150,Yes
224,23,9,165.4,150,No
224,24,26,60.1,150,Yes
224,25,20,167.1,150,No
224,26,24,60.1,150,Yes
224,27,10,390.4,150,No
224,28,19,245.1,150,No
224,29,22,54.0,150,Yes
224,30,22,77.1,150,Yes
224,31,29,85.1,150,Yes
225,0,1,195.3,150,No
225,1,0,195.3,150,No
225,2,7,232.6,150,No
225,3,4,183.0,150,No
225,4,3,183.0,150,No
225,5,3,352.0,150,No
225,6,10,202.2,150,No
225,7,0,195.6,150,No
225,8,10,117.2,150,Yes
225,9,8,124.9,150,Yes
225,10,8,117.2,150,Yes
225,11,20,140.9,150,Yes
225,12,9,215.4,150,No
225,13,16,183.0,150,No
225,14,23,164.2,150,No
225,15,21,51.9,150,Yes
225,16,19,49.4,150,Yes
225,17,14,165.6,150,No
225,18,15,55.1,150,Yes
225,19,16,49.4,150,Yes
225,20,11,140.9,150,Yes
225,21,15,51.9,150,Yes
225,22,29,53.4,150,Yes
225,23,14,164.2,150,No
225,24,25,60.0,150,Yes
225,25,24,60.0,150,Yes
225,26,20,165.1,150,No
225,27,22,77.1,150,Yes
225,28,30,155.1,150,No
225,29,22,53.4,150,Yes
225,30,28,155.1,150,No
225,31,13,394.9,150,No
225,32,29,84.1,150,Yes
226,0,7,194.6,150,No
226,1,7,231.8,150,No
226,2,10,202.6,150,No
226,3,0,196.1,150,No
226,4,11,181.2,150,No
226,5,11,348.8,150,No
226,6,8,124.2,150,Yes
226,7,0,194.6,150,No
226,8,10,118.1,150,Yes
226,9,6,213.4,150,No
226,10,8,118.1,150,Yes
226,11,4,181.2,150,No
226,12,20,139.6,150,Yes
226,13,21,165.1,150,No
226,14,17,184.2,150,No
226,15,22,52.4,150,Yes
226,16,13,166.5,150,No
226,17,19,49.6,150,Yes
226,18,15,55.1,150,Yes
226,19,17,49.6,150,Yes
226,20,12,139.6,150,Yes
226,21,13,165.1,150,No
226,22,15,52.4,150,Yes
226,23,29,52.8,150,Yes
226,24,25,60.0,150,Yes
226,25,24,60.0,150,Yes
226,26,23,78.0,150,Yes
226,27,20,162.2,150,No
226,28,17,244.8,150,No
226,29,23,52.8,150,Yes
227,0,11,195.6,150,No
227,1,9,202.9,150,No
227,2,0,199.0,150,No
227,3,11,230.1,150,No
227,4,19,344.6,150,No
227,5,6,123.5,150,Yes
227,6,9,118.1,150,Yes
227,7,21,138.7,150,Yes
227,8,17,164.1,150,No
227,9,6,118.1,150,Yes
227,10,5,212.0,150,No
227,11,0,195.6,150,No
227,12,19,181.5,150,No
227,13,18,53.2,150,Yes
227,14,8,166.5,150,No
227,15,13,55.1,150,Yes
227,16,20,186.3,150,No
227,17,8,164.1,150,No
227,18,13,53.2,150,Yes
227,19,12,181.5,150,No
227,20,22,48.0,150,Yes
227,21,7,138.7,150,Yes
227,22,20,48.0,150,Yes
227,23,28,53.3,150,Yes
227,24,25,58.1,150,Yes
227,25,24,58.1,150,Yes
227,26,23,77.0,150,Yes
227,27,21,165.5,150,No
227,28,23,53.3,150,Yes
228,0,9,195.0,150,No
228,1,0,200.2,150,No
228,2,6,182.9,150,No
228,3,9,226.6,150,No
228,4,11,123.4,150,Yes
228,5,2,341.5,150,No
228,6,2,182.9,150,No
228,7,20,135.2,150,Yes
228,8,10,202.2,150,No
228,9,0,195.0,150,No
228,10,11,120.0,150,Yes
228,11,10,120.0,150,Yes
228,12,4,208.4,150,No
228,13,15,164.2,150,No
228,14,16,53.7,150,Yes
228,15,13,164.2,150,No
228,16,14,53.7,150,Yes
228,17,14,55.4,150,Yes
228,18,25,45.1,150,Yes
228,19,13,165.0,150,No
228,20,7,135.2,150,Yes
228,21,18,184.4,150,No
228,22,27,50.1,150,Yes
228,23,24,56.3,150,Yes
228,24,23,56.3,150,Yes
228,25,18,45.1,150,Yes
228,26,22,77.3,150,Yes
228,27,22,50.1,150,Yes
229,0,11,190.4,150,No
229,1,5,182.1,150,No
229,2,0,200.9,150,No
229,3,20,133.2,150,Yes
229,4,11,226.2,150,No
229,5,1,182.1,150,No
229,6,1,338.3,150,No
229,7,9,123.0,150,Yes
229,8,12,203.1,150,No
229,9,12,122.8,150,Yes
229,10,15,53.7,150,Yes
229,11,0,190.4,150,No
229,12,9,122.8,150,Yes
229,13,7,206.6,150,No
229,14,18,164.0,150,No
229,15,10,53.7,150,Yes
229,16,10,55.4,150,Yes
229,17,25,44.0,150,Yes
229,18,14,164.0,150,No
229,19,14,164.1,150,No
229,20,3,133.2,150,Yes
229,21,17,184.4,150,No
229,22,26,76.5,150,Yes
229,23,24,55.6,150,Yes
229,24,23,55.6,150,Yes
229,25,17,44.0,150,Yes
229,26,22,76.5,150,Yes
229,27,20,157.5,150,No
230,0,12,191.6,150,No
230,1,0,204.0,150,No
230,2,5,184.6,150,No
230,3,12,225.0,150,No
230,4,2,335.3,150,No
230,5,2,184.6,150,No
230,6,10,122.4,150,Yes
230,7,19,131.5,150,Yes
230,8,13,202.1,150,No
230,9,6,204.5,150,No
230,10,6,122.4,150,Yes
230,11,15,53.7,150,Yes
230,12,0,191.6,150,No
230,13,10,125.0,150,Yes
230,14,20,164.0,150,No
230,15,11,53.7,150,Yes
230,16,11,55.4,150,Yes
230,17,24,45.4,150,Yes
230,18,14,166.0,150,No
230,19,7,131.5,150,Yes
230,20,14,164.0,150,No
230,21,17,184.4,150,No
230,22,26,74.5,150,Yes
230,23,25,55.4,150,Yes
230,24,17,45.4,150,Yes
230,25,23,55.4,150,Yes
230,26,22,74.5,150,Yes
230,27,19,156.5,150,No
230,28,17,254.0,150,No
231,0,12,193.8,150,No
231,1,4,331.5,150,No
231,2,0,209.6,150,No
231,3,12,225.5,150,No
231,4,5,185.5,150,No
231,5,4,185.5,150,No
231,6,10,122.2,150,Yes
231,7,6,203.2,150,No
231,8,14,201.7,150,No
231,9,19,130.2,150,Yes
231,10,6,122.2,150,Yes
231,11,17,165.2,150,No
231,12,0,193.8,150,No
231,13,15,53.7,150,Yes
231,14,10,127.6,150,Yes
231,15,13,53.7,150,Yes
231,16,13,55.4,150,Yes
231,17,11,165.2,150,No
231,18,25,43.1,150,Yes
231,19,9,130.2,150,Yes
231,20,11,166.1,150,No
231,21,18,181.5,150,No
231,22,26,72.7,150,Yes
231,23,24,55.3,150,Yes
231,24,23,55.3,150,Yes
231,25,18,43.1,150,Yes
231,26,22,72.7,150,Yes
231,27,19,156.5,150,No
232,0,9,197.2,150,No
232,1,9,225.2,150,No
232,2,0,214.4,150,No
232,3,4,326.1,150,No
232,4,5,186.8,150,No
232,5,4,186.8,150,No
232,6,10,124.8,150,Yes
232,7,15,201.7,150,No
232,8,10,201.9,150,No
232,9,0,197.2,150,No
232,10,6,124.8,150,Yes
232,11,18,164.9,150,No
232,12,13,54.6,150,Yes
232,13,12,54.6,150,Yes
232,14,19,128.8,150,Yes
232,15,6,128.5,150,Yes
232,16,12,55.4,150,Yes
232,17,20,180.5,150,No
232,18,11,164.9,150,No
232,19,14,128.8,150,Yes
232,20,27,42.0,150,Yes
232,21,11,167.2,150,No
232,22,26,70.7,150,Yes
232,23,24,55.1,150,Yes
232,24,23,55.1,150,Yes
232,25,19,155.5,150,No
232,26,22,70.7,150,Yes
232,27,20,42.0,150,Yes
233,0,11,197.7,150,No
233,1,11,222.4,150,No
233,2,4,322.2,150,No
233,3,0,218.2,150,No
233,4,5,186.8,150,No
233,5,4,186.8,150,No
233,6,16,201.2,150,No
233,7,16,125.7,150,Yes
233,8,10,202.2,150,No
233,9,19,164.6,150,No
233,10,7,126.7,150,Yes
233,11,0,197.7,150,No
233,12,13,53.7,150,Yes
233,13,12,53.7,150,Yes
233,14,12,55.4,150,Yes
233,15,18,127.8,150,Yes
